"_messagetimems","_messagetime","_","duration","ip","revProxyPath","_raw","cluster","_collector","container","deployment","host","_view","log.level","log.msg","log.time","namespace","node","pod","service","_size","_source","_sourcecategory","_sourcehost","_sourcename"
"1681233905000","11/04/2023 22:55:05.000 +0530",",""time"":""2023-04-11T17:25:05Z""}}","16.735715ms","10.130.186.102","/api/streamer/getIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/getIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 16.735715ms"",""time"":""2023-04-11T17:25:05Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/getIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 16.735715ms","2023-04-11T17:25:05Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681233905000","11/04/2023 22:55:05.000 +0530",",""time"":""2023-04-11T17:25:05Z""}}","73.284337ms","10.130.186.102","/api/streamer/video?peerid=&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/video?peerid=&options= and ip 10.130.186.102 is 73.284337ms"",""time"":""2023-04-11T17:25:05Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/video?peerid=&options= and ip 10.130.186.102 is 73.284337ms","2023-04-11T17:25:05Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","181","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681233816000","11/04/2023 22:53:36.000 +0530",",""time"":""2023-04-11T17:23:36Z""}}","181.118227ms","10.130.186.102","/api/streamer/hangup?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/hangup?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 181.118227ms"",""time"":""2023-04-11T17:23:36Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/hangup?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 181.118227ms","2023-04-11T17:23:36Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","196","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681233773000","11/04/2023 22:52:53.000 +0530",",""time"":""2023-04-11T17:22:53Z""}}","5.386178ms","10.130.186.102","/v1.0/api/system/dir","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /v1.0/api/system/dir and ip 10.130.186.102 is 5.386178ms"",""time"":""2023-04-11T17:22:53Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /v1.0/api/system/dir and ip 10.130.186.102 is 5.386178ms","2023-04-11T17:22:53Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","164","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681233697000","11/04/2023 22:51:37.000 +0530",",""time"":""2023-04-11T17:21:37Z""}}","9.3769ms","10.130.186.102","/v1.0/api/system/dir","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /v1.0/api/system/dir and ip 10.130.186.102 is 9.3769ms"",""time"":""2023-04-11T17:21:37Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /v1.0/api/system/dir and ip 10.130.186.102 is 9.3769ms","2023-04-11T17:21:37Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","162","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681233621000","11/04/2023 22:50:21.000 +0530",",""time"":""2023-04-11T17:20:21Z""}}","8.703344ms","10.130.186.102","/v1.0/api/system/dir","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /v1.0/api/system/dir and ip 10.130.186.102 is 8.703344ms"",""time"":""2023-04-11T17:20:21Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /v1.0/api/system/dir and ip 10.130.186.102 is 8.703344ms","2023-04-11T17:20:21Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","164","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681233517000","11/04/2023 22:48:37.000 +0530",",""time"":""2023-04-11T17:18:37Z""}}","64.670492ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 64.670492ms"",""time"":""2023-04-11T17:18:37Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 64.670492ms","2023-04-11T17:18:37Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681233517000","11/04/2023 22:48:37.000 +0530",",""time"":""2023-04-11T17:18:37Z""}}","60.012639ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 60.012639ms"",""time"":""2023-04-11T17:18:37Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 60.012639ms","2023-04-11T17:18:37Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681233517000","11/04/2023 22:48:37.000 +0530",",""time"":""2023-04-11T17:18:37Z""}}","14.532885ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 14.532885ms"",""time"":""2023-04-11T17:18:37Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 14.532885ms","2023-04-11T17:18:37Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681233517000","11/04/2023 22:48:37.000 +0530",",""time"":""2023-04-11T17:18:37Z""}}","17.652273ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 17.652273ms"",""time"":""2023-04-11T17:18:37Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 17.652273ms","2023-04-11T17:18:37Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681233517000","11/04/2023 22:48:37.000 +0530",",""time"":""2023-04-11T17:18:37Z""}}","166.183317ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 166.183317ms"",""time"":""2023-04-11T17:18:37Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 166.183317ms","2023-04-11T17:18:37Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","205","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681233516000","11/04/2023 22:48:36.000 +0530",",""time"":""2023-04-11T17:18:36Z""}}","71.703253ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 71.703253ms"",""time"":""2023-04-11T17:18:36Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 71.703253ms","2023-04-11T17:18:36Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681233516000","11/04/2023 22:48:36.000 +0530",",""time"":""2023-04-11T17:18:36Z""}}","67.708753ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 67.708753ms"",""time"":""2023-04-11T17:18:36Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 67.708753ms","2023-04-11T17:18:36Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681233516000","11/04/2023 22:48:36.000 +0530",",""time"":""2023-04-11T17:18:36Z""}}","170.283531ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 170.283531ms"",""time"":""2023-04-11T17:18:36Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 170.283531ms","2023-04-11T17:18:36Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","205","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681233516000","11/04/2023 22:48:36.000 +0530",",""time"":""2023-04-11T17:18:36Z""}}","79.36763ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 79.36763ms"",""time"":""2023-04-11T17:18:36Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 79.36763ms","2023-04-11T17:18:36Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","203","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681233516000","11/04/2023 22:48:36.000 +0530",",""time"":""2023-04-11T17:18:36Z""}}","9.88682ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 9.88682ms"",""time"":""2023-04-11T17:18:36Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 9.88682ms","2023-04-11T17:18:36Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","202","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681233516000","11/04/2023 22:48:36.000 +0530",",""time"":""2023-04-11T17:18:36Z""}}","80.422988ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 80.422988ms"",""time"":""2023-04-11T17:18:36Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 80.422988ms","2023-04-11T17:18:36Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681233516000","11/04/2023 22:48:36.000 +0530",",""time"":""2023-04-11T17:18:36Z""}}","148.532672ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 148.532672ms"",""time"":""2023-04-11T17:18:36Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 148.532672ms","2023-04-11T17:18:36Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","205","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681233516000","11/04/2023 22:48:36.000 +0530",",""time"":""2023-04-11T17:18:36Z""}}","69.983025ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 69.983025ms"",""time"":""2023-04-11T17:18:36Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 69.983025ms","2023-04-11T17:18:36Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681233516000","11/04/2023 22:48:36.000 +0530",",""time"":""2023-04-11T17:18:36Z""}}","100.021923ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 100.021923ms"",""time"":""2023-04-11T17:18:36Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 100.021923ms","2023-04-11T17:18:36Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","205","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681233516000","11/04/2023 22:48:36.000 +0530",",""time"":""2023-04-11T17:18:36Z""}}","26.662088ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 26.662088ms"",""time"":""2023-04-11T17:18:36Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 26.662088ms","2023-04-11T17:18:36Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681233516000","11/04/2023 22:48:36.000 +0530",",""time"":""2023-04-11T17:18:36Z""}}","49.600968ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 49.600968ms"",""time"":""2023-04-11T17:18:36Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 49.600968ms","2023-04-11T17:18:36Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
